Белок,Общие липиды (жиры),Углеводы,Энергия,Общие сахара,Пищевые волокна,"Натрий, Na"
1.67,0.0,0.42,8.0,,0.0,229.0
1.22,0.0,0.82,8.0,,0.0,208.0
1.67,0.0,0.42,8.0,,0.0,229.0
1.63,0.0,0.41,8.0,,0.0,224.0
9.21,10.5,51.3,342.0,,1.3,961.0
7.89,17.1,34.2,316.0,,1.3,592.0
8.24,18.8,23.5,294.0,,0.0,612.0
7.02,22.8,26.3,333.0,,0.0,649.0
9.21,10.5,51.3,342.0,,1.3,961.0
8.45,11.3,30.3,254.0,,3.5,373.0
7.06,8.24,43.5,271.0,,3.5,271.0
25.0,27.5,47.5,500.0,,7.5,725.0
0.0,26.7,13.3,267.0,,,1130.0
18.1,17.1,1.14,231.0,,1.0,249.0
18.1,17.1,1.14,231.0,,1.0,249.0
20.5,11.6,0.0,196.0,,,58.0
25.4,20.0,0.0,273.0,,0.0,491.0
1.67,0.0,0.0,6.0,,0.0,33.0
1.67,0.0,0.42,8.0,,0.0,112.0
1.67,0.0,0.0,6.0,,0.0,33.0
1.67,0.0,0.42,8.0,,0.0,52.0
1.67,0.0,0.42,8.0,,0.0,112.0
14.3,13.4,0.0,187.0,,0.0,38.0
11.8,27.1,1.18,294.0,,0.0,906.0
28.6,25.0,7.14,357.0,,,1750.0
5.33,8.0,48.0,267.0,,0.0,2030.0
7.14,0.36,7.14,61.0,,3.6,271.0
15.8,23.7,3.95,289.0,,0.0,1050.0
14.1,23.5,4.71,282.0,,1.2,718.0
6.84,2.94,9.65,93.0,,1.9,259.0
6.84,2.94,9.65,93.0,,1.9,259.0
8.23,2.79,9.73,96.0,,2.8,161.0
15.0,3.19,7.92,111.0,,3.6,266.0
15.0,3.19,7.92,111.0,,3.6,266.0
12.9,5.61,9.75,141.0,,0.8,650.0
9.92,4.82,7.09,113.0,,1.4,195.0
10.2,4.17,8.08,110.0,,2.2,241.0
10.9,6.36,31.8,227.0,,0.9,418.0
13.0,7.41,23.2,213.0,,0.9,306.0
13.8,8.75,20.0,212.0,,0.0,44.0
7.69,5.77,24.4,179.0,,1.3,500.0
10.4,4.69,29.2,208.0,,2.1,375.0
7.59,15.2,29.1,278.0,,1.3,532.0
8.24,12.9,29.4,271.0,,1.2,529.0
12.7,8.45,38.0,268.0,,1.4,690.0
8.24,12.9,29.4,271.0,,1.2,529.0
7.06,7.06,32.9,224.0,,1.2,494.0
7.96,8.85,31.9,239.0,,1.8,416.0
6.3,7.2,22.4,176.0,,2.3,243.0
8.82,8.24,47.6,300.0,,2.9,635.0
8.28,7.59,22.8,193.0,,2.1,497.0
4.42,3.31,13.8,99.0,,1.1,182.0
2.9,3.73,18.9,116.0,,2.5,284.0
7.56,6.87,17.2,158.0,,2.1,313.0
7.22,7.73,16.0,160.0,,3.1,253.0
7.81,7.81,13.3,148.0,,2.3,336.0
7.87,3.93,52.8,281.0,,2.2,483.0
7.06,2.94,18.2,129.0,,1.5,285.0
0.0,0.0,0.0,0.0,,,22900.0
17.6,8.79,1.1,154.0,,0.0,967.0
16.0,7.0,3.0,143.0,,0.0,532.0
20.2,3.57,4.76,143.0,,0.0,476.0
,,,,,,
20.2,3.57,4.76,143.0,,0.3,476.0
20.2,3.57,4.76,143.0,,0.0,476.0
0.97,0.0,0.24,5.0,,0.0,336.0
0.82,0.0,0.0,4.0,,0.0,339.0
1.25,0.0,0.0,6.0,,0.0,183.0
0.83,0.0,0.0,4.0,,0.0,342.0
0.82,0.0,0.0,4.0,,0.0,339.0
0.82,0.0,0.41,4.0,,0.0,318.0
0.83,0.0,0.42,4.0,,,333.0
0.83,0.0,0.0,4.0,,0.0,321.0
0.83,0.0,0.0,4.0,,0.0,338.0
0.24,0.0,0.24,2.0,,0.0,243.0
1.22,0.0,0.82,8.0,,0.0,208.0
0.82,0.0,0.0,4.0,,0.0,167.0
0.83,0.0,0.42,6.0,,0.0,238.0
2.04,0.0,0.41,10.0,,0.0,233.0
1.25,0.0,0.42,6.0,,0.0,208.0
0.82,0.0,0.0,4.0,,0.0,31.0
0.0,,,,,,
11.7,1.67,75.0,350.0,,3.3,1170.0
7.04,6.34,17.6,155.0,,1.8,250.0
8.71,8.3,5.81,129.0,,3.3,390.0
20.0,5.88,0.0,141.0,,0.0,41.0
21.2,5.31,0.0,133.0,,,58.0
28.3,8.85,0.0,204.0,,0.0,62.0
20.5,10.7,0.0,188.0,,,58.0
0.0,0.0,25.0,125.0,,0.0,23000.0
0.0,0.0,25.0,125.0,,,27500.0
0.0,22.2,22.2,333.0,,,14400.0
0.0,16.7,0.0,250.0,,,18300.0
0.0,,,,,,
0.0,25.0,33.3,417.0,,0.0,9670.0
0.0,20.0,0.0,200.0,,,23600.0
28.6,,28.6,143.0,,,26900.0
0.0,25.0,33.3,417.0,,0.0,9670.0
0.0,16.7,0.0,250.0,,,18300.0
0.0,0.0,33.3,167.0,,,21300.0
0.0,0.0,25.0,250.0,,,21000.0
0.0,0.0,25.0,250.0,,,19800.0
0.0,0.0,25.0,250.0,,,19800.0
0.0,0.0,25.0,250.0,,,21000.0
0.0,0.0,28.6,143.0,,,18600.0
0.0,0.0,25.0,250.0,,,21200.0
0.0,0.0,25.0,125.0,,,28000.0
0.0,0.0,25.0,250.0,,,19800.0
0.0,0.0,25.0,250.0,,,19800.0
0.0,0.0,25.0,250.0,,,19800.0
0.0,0.0,28.6,143.0,,,18600.0
16.1,25.0,0.0,295.0,,0.0,67.0
0.0,8.33,16.7,125.0,,0.0,6420.0
0.0,0.0,0.0,0.0,,,19000.0
0.0,0.0,28.6,143.0,,,27400.0
0.0,20.0,40.0,300.0,,0.0,13400.0
0.0,0.0,25.0,125.0,,,26000.0
0.0,,28.6,143.0,,,23700.0
0.0,0.0,25.0,125.0,,0.0,24200.0
9.84,19.7,59.0,459.0,,3.3,1390.0
11.2,27.5,77.5,409.0,,0.0,2240.0
8.24,17.6,64.7,447.0,,0.0,2380.0
8.33,8.33,8.33,208.0,,0.0,3830.0
10.7,0.89,73.2,339.0,,1.8,839.0
11.5,21.3,57.4,459.0,,4.9,2210.0
7.55,13.2,67.9,415.0,,3.8,1480.0
8.6,15.0,58.1,398.0,,2.2,1230.0
10.9,17.2,64.1,453.0,,3.1,1800.0
10.9,17.2,64.1,453.0,,3.1,1720.0
10.9,18.8,59.4,453.0,,3.1,1880.0
9.76,17.1,61.0,439.0,,2.4,2370.0
11.6,16.3,62.8,442.0,,2.3,1120.0
9.3,16.3,60.5,442.0,,2.3,1840.0
7.81,18.8,57.8,438.0,,1.6,1940.0
9.38,18.8,59.4,453.0,,4.7,2.0
3.53,8.24,30.6,224.0,,0.0,859.0
7.81,18.8,57.8,438.0,,1.6,1940.0
7.06,16.5,61.2,447.0,,0.0,1720.0
9.23,1.54,75.4,354.0,,3.1,1280.0
10.7,0.89,73.2,339.0,,1.8,1230.0
8.93,0.89,75.0,339.0,,1.8,1050.0
10.0,1.43,72.9,329.0,,2.9,1330.0
9.3,14.0,67.4,430.0,,2.3,2000.0
25.0,0.0,50.0,250.0,,,0.0
0.0,0.0,57.1,286.0,,,0.0
0.0,7.14,57.1,286.0,,,11000.0
0.0,7.14,57.1,286.0,,,
0.0,0.0,57.1,286.0,,0.0,11900.0
9.62,19.2,61.5,462.0,,3.8,1940.0
9.78,0.54,73.9,337.0,,5.4,935.0
6.45,0.0,74.2,,,3.2,2820.0
,,,,,,
10.5,15.1,64.0,430.0,,2.3,2080.0
0.0,0.0,33.3,250.0,,0.0,17800.0
14.3,28.6,28.6,357.0,,,13300.0
14.3,28.6,28.6,357.0,,0.0,13300.0
0.0,0.0,25.0,125.0,,0.0,24000.0
28.6,0.0,28.6,143.0,,0.0,26900.0
0.0,0.0,25.0,125.0,,0.0,23000.0
0.4,0.4,0.4,6.0,,,427.0
0.42,0.21,0.42,6.0,,0.0,329.0
0.83,0.0,0.42,4.0,,0.0,371.0
0.83,0.0,0.42,4.0,,0.0,371.0
0.83,0.0,0.42,4.0,,0.0,371.0
0.0,0.0,50.0,250.0,,0.0,14000.0
0.0,16.7,33.3,250.0,,0.0,15800.0
0.0,16.7,33.3,250.0,,0.0,15800.0
0.0,8.33,16.7,125.0,,0.0,6420.0
0.42,0.0,0.0,2.0,,0.0,312.0
0.82,0.0,0.41,4.0,,0.0,351.0
0.42,0.0,0.42,4.0,,0.0,50.0
0.49,0.0,0.24,2.0,,0.0,255.0
0.42,0.0,0.0,2.0,,0.0,312.0
0.83,0.0,0.42,4.0,,0.0,371.0
,2.42,6.45,48.0,,0.0,419.0
0.0,2.42,6.45,48.0,,0.0,419.0
1.67,0.0,5.0,33.0,,,300.0
0.0,2.42,6.45,48.0,,0.0,484.0
0.0,2.42,6.45,48.0,,0.0,484.0
0.0,2.42,6.45,48.0,,,419.0
28.6,0.0,28.6,143.0,,0.0,26900.0
0.0,0.0,28.6,143.0,,0.0,23700.0
,0.0,28.6,143.0,,0.0,23700.0
0.0,0.0,28.6,143.0,,0.0,23700.0
0.0,0.0,25.0,125.0,,0.0,24200.0
0.0,0.0,66.7,333.0,,0.0,4830.0
0.42,0.0,0.42,4.0,,0.0,58.0
0.82,0.0,0.41,6.0,,0.0,10.0
13.3,6.67,60.0,333.0,,0.0,7600.0
0.42,0.0,0.83,4.0,,0.0,250.0
0.42,0.0,0.42,4.0,,0.0,217.0
0.42,0.42,0.83,8.0,,0.0,52.0
0.83,0.0,0.42,4.0,,0.0,58.0
13.3,6.67,53.3,333.0,,0.0,7670.0
0.0,0.0,0.0,0.0,,,13000.0
7.14,21.4,60.7,464.0,,3.6,2040.0
9.86,1.41,71.8,352.0,,1.4,1390.0
8.93,0.89,75.0,357.0,,1.8,1250.0
8.89,1.11,77.8,356.0,,2.2,1400.0
10.0,1.43,74.3,357.0,,1.4,1070.0
6.67,0.0,77.8,356.0,,2.2,933.0
0.0,20.0,20.0,300.0,,0.0,16400.0
0.0,16.7,33.3,250.0,,0.0,15800.0
0.0,0.0,33.3,167.0,,0.0,22000.0
11.1,27.8,22.2,389.0,,0.0,14100.0
11.1,27.8,22.2,389.0,,0.0,15600.0
0.0,0.0,0.42,2.0,,0.0,229.0
0.83,0.0,0.0,4.0,,0.0,283.0
21.4,17.9,5.36,268.0,,0.9,705.0
20.5,11.6,0.0,196.0,,,58.0
12.4,15.0,1.77,195.0,,0.0,664.0
20.5,11.6,0.0,196.0,,,58.0
11.8,33.8,1.47,368.0,,0.0,750.0
11.8,24.7,0.0,271.0,,0.0,741.0
11.0,27.5,3.3,297.0,,0.0,912.0
13.3,24.4,0.0,267.0,,,778.0
12.3,22.8,3.51,281.0,,0.0,702.0
10.5,28.1,1.75,298.0,,0.0,982.0
12.5,25.0,1.79,286.0,,1.8,696.0
11.8,23.5,3.53,271.0,,,859.0
16.1,17.9,0.0,232.0,,0.0,714.0
12.0,26.0,2.0,286.0,,2.0,696.0
12.0,22.0,4.0,260.0,,0.0,840.0
11.1,22.2,2.78,264.0,,0.0,847.0
12.5,25.0,2.5,290.0,,0.0,690.0
8.93,26.8,7.14,321.0,,0.0,1500.0
,,,,,,
11.3,24.5,0.0,283.0,,0.0,906.0
14.3,20.4,0.0,245.0,,0.0,857.0
14.6,25.0,4.17,312.0,,,979.0
14.3,21.4,3.57,274.0,,,1020.0
12.1,25.8,1.52,288.0,,0.0,848.0
,,,,,,
12.3,26.3,1.75,298.0,,0.0,825.0
11.8,22.4,3.53,282.0,,0.0,718.0
16.3,23.3,2.33,302.0,,0.0,1050.0
12.3,28.1,3.51,298.0,,0.0,1000.0
12.1,27.3,4.55,303.0,,,1200.0
8.89,28.9,4.44,311.0,,0.0,867.0
12.0,30.0,2.0,320.0,,0.0,1100.0
12.5,26.8,3.57,304.0,,0.0,964.0
11.3,24.5,0.0,283.0,,0.0,906.0
10.0,26.0,2.0,280.0,,0.0,800.0
14.7,17.3,1.33,187.0,,0.0,693.0
12.0,26.0,4.0,300.0,,0.0,860.0
12.2,28.6,2.04,306.0,,0.0,939.0
10.7,28.6,5.36,321.0,,0.0,893.0
14.3,24.5,4.08,286.0,,0.0,776.0
,,,,,,
12.5,26.8,1.79,304.0,,,875.0
11.4,28.1,2.63,307.0,,0.0,1100.0
12.0,26.0,2.0,280.0,,0.0,860.0
11.1,4.44,5.56,100.0,,0.3,767.0
12.5,23.2,0.0,268.0,,0.0,1000.0
12.5,28.6,1.79,304.0,,0.0,929.0
15.1,6.6,7.55,208.0,,0.0,1510.0
12.5,23.2,3.57,250.0,,0.0,946.0
11.8,27.6,2.63,303.0,,0.0,908.0
11.5,27.4,3.54,310.0,,0.0,912.0
11.0,27.5,3.3,308.0,,0.0,912.0
9.41,20.0,21.2,306.0,,1.2,482.0
9.41,21.2,15.3,288.0,,0.0,247.0
8.0,18.0,13.0,245.0,,0.0,210.0
9.76,30.5,15.8,378.0,,1.2,720.0
13.3,22.7,1.33,267.0,,0.0,840.0
9.86,26.8,15.5,338.0,,0.0,958.0
9.86,26.8,15.5,338.0,,0.0,958.0
11.3,23.9,15.5,324.0,,0.0,831.0
11.3,23.9,15.5,324.0,,0.0,831.0
12.2,24.5,2.04,265.0,,0.0,878.0
14.6,25.0,4.17,312.0,,0.0,979.0
11.3,28.3,7.55,321.0,,0.0,906.0
16.1,17.9,0.0,232.0,,,714.0
10.7,28.6,1.79,304.0,,0.0,1140.0
10.5,28.1,5.26,316.0,,0.0,877.0
13.3,24.8,3.54,292.0,,0.0,965.0
11.4,28.1,2.63,307.0,,0.0,1100.0
10.0,27.5,12.5,350.0,,0.0,1220.0
12.2,26.5,4.08,306.0,,0.0,980.0
14.0,22.8,1.75,175.0,,,842.0
11.5,27.4,3.54,310.0,,0.0,912.0
10.7,28.6,3.57,321.0,,0.0,946.0
14.6,25.0,4.17,312.0,,0.0,979.0
12.5,,,250.0,,0.0,839.0
11.3,28.3,7.55,321.0,,0.0,906.0
14.3,23.2,1.79,,,0.0,625.0
14.0,22.8,1.75,175.0,,0.0,842.0
11.3,28.3,7.55,321.0,,0.0,906.0
12.5,23.2,3.57,286.0,,0.0,1140.0
10.0,28.0,8.0,260.0,,,1100.0
10.2,26.5,4.08,306.0,,0.0,1120.0
11.9,26.2,0.0,286.0,,0.0,976.0
10.6,28.3,5.31,319.0,,0.0,876.0
11.3,28.3,7.55,321.0,,0.0,906.0
16.3,24.5,4.08,286.0,,0.0,959.0
16.3,14.3,6.12,204.0,,0.0,918.0
11.3,24.5,1.89,283.0,,0.0,906.0
10.7,29.5,3.57,321.0,,0.0,1180.0
11.1,28.9,6.67,333.0,,0.0,933.0
12.2,26.5,4.08,306.0,,0.0,980.0
14.3,23.2,1.79,179.0,,0.0,625.0
11.3,28.3,7.55,321.0,,0.0,906.0
10.7,26.8,3.57,304.0,,0.0,929.0
10.7,28.6,7.14,321.0,,0.0,911.0
14.0,24.0,4.0,280.0,,0.0,880.0
12.2,26.5,4.08,306.0,,0.0,980.0
12.0,22.0,0.0,240.0,,0.0,900.0
12.2,24.5,0.0,265.0,,0.0,857.0
14.0,28.0,2.0,320.0,,0.0,1080.0
11.6,27.9,2.33,302.0,,0.0,1140.0
13.2,20.8,1.89,245.0,,1.9,717.0
7.05,4.85,21.6,163.0,,0.9,392.0
15.8,17.5,1.75,246.0,,0.0,1120.0
16.7,23.1,3.85,282.0,,1.3,679.0
13.6,9.29,21.4,221.0,,0.7,686.0
90.0,0.0,0.0,350.0,,,200.0
90.0,0.0,0.0,350.0,,,200.0
9.33,4.0,10.3,110.0,,2.0,553.0
5.31,4.9,6.12,94.0,,0.0,355.0
11.0,6.61,3.96,119.0,,1.3,573.0
1.67,1.67,5.0,42.0,,0.0,450.0
1.67,1.67,5.0,42.0,,0.0,450.0
1.67,0.83,6.67,42.0,,0.0,567.0
1.67,1.67,5.0,42.0,,0.0,450.0
1.67,1.67,6.67,42.0,,0.0,550.0
1.67,0.83,6.67,42.0,,0.0,550.0
1.67,0.83,6.67,42.0,,0.0,450.0
1.89,0.0,3.77,28.0,,0.0,434.0
10.0,40.0,40.0,500.0,,,3500.0
0.0,35.0,40.0,450.0,,0.0,3400.0
16.7,0.0,100.0,417.0,,0.0,4580.0
1.67,0.83,6.67,42.0,,0.0,450.0
1.67,0.83,6.67,42.0,,0.0,550.0
0.0,2.42,6.45,48.0,,0.0,419.0
1.67,1.67,5.0,42.0,,,417.0
1.67,1.67,5.0,42.0,,0.0,417.0
1.67,1.67,5.0,42.0,,,450.0
1.67,1.67,5.0,42.0,,0.0,417.0
1.67,1.67,5.0,42.0,,0.0,417.0
1.67,1.67,5.0,42.0,,0.0,417.0
3.23,1.61,4.84,40.0,,,532.0
,1.67,5.0,42.0,,0.0,417.0
0.0,2.42,6.45,48.0,,0.0,419.0
0.0,2.42,6.45,48.0,,,484.0
1.67,1.67,5.0,42.0,,,450.0
1.67,0.83,6.67,42.0,,0.0,450.0
0.0,2.42,6.45,48.0,,,484.0
1.67,1.67,5.0,42.0,,,450.0
1.67,1.67,6.67,50.0,,0.0,500.0
1.61,0.0,6.45,32.0,,,419.0
0.0,2.42,6.45,48.0,,0.0,419.0
1.67,0.83,6.67,42.0,,0.0,450.0
1.67,1.67,6.67,50.0,,0.0,500.0
17.0,19.6,0.0,250.0,,0.0,67.0
16.8,20.4,0.0,257.0,,0.0,66.0
19.9,9.93,0.0,179.0,,0.0,66.0
20.9,16.3,25.6,349.0,,2.3,860.0
23.2,6.25,0.0,152.0,,0.0,58.0
23.2,6.25,0.0,152.0,,0.0,58.0
23.2,6.25,0.0,152.0,,0.0,58.0
16.1,23.2,3.57,286.0,,0.0,1070.0
5.65,14.5,9.54,194.0,,0.7,339.0
2.86,1.22,6.94,49.0,,0.8,351.0
3.81,4.24,7.2,81.0,,0.4,419.0
18.6,32.6,2.33,372.0,,0.0,1460.0
13.4,14.1,26.1,275.0,,2.1,641.0
9.65,3.95,28.1,184.0,,0.9,368.0
0.0,5.56,11.1,111.0,,,7890.0
14.1,25.6,3.85,295.0,,0.0,1040.0
14.0,26.0,4.0,300.0,,0.0,1040.0
6.15,5.33,5.33,94.0,,0.4,283.0
9.52,28.6,4.76,310.0,,0.0,1170.0
10.0,28.0,10.0,340.0,,0.0,1020.0
10.7,26.8,10.7,321.0,,0.0,1050.0
11.1,22.2,4.44,267.0,,0.0,667.0
12.3,28.1,3.51,298.0,,0.0,1000.0
10.5,26.3,1.75,281.0,,0.0,1040.0
14.0,24.0,4.0,280.0,,0.0,880.0
12.5,25.0,1.79,286.0,,0.0,1020.0
15.6,17.8,6.67,244.0,,0.0,1070.0
14.0,24.6,1.75,281.0,,0.0,649.0
9.82,27.7,3.57,304.0,,0.2,1120.0
9.3,27.2,,326.0,,0.0,1050.0
13.2,26.3,5.26,316.0,,0.0,947.0
14.0,28.1,5.26,316.0,,0.0,1090.0
14.0,28.1,5.26,316.0,,0.0,1090.0
14.3,14.3,3.57,214.0,,,732.0
11.5,9.23,7.69,162.0,,0.8,446.0
11.4,9.93,2.84,142.0,,0.7,447.0
14.6,16.4,9.09,255.0,,0.0,709.0
2.82,4.23,10.3,89.0,,0.9,465.0
2.53,4.04,10.1,86.0,,1.0,490.0
4.12,2.65,9.41,76.0,,1.2,144.0
2.47,1.59,10.2,67.0,,1.1,184.0
66.7,0.0,20.0,333.0,,6.7,3070.0
0.0,0.0,27.0,135.0,,0.0,24600.0
0.0,0.0,25.0,125.0,,0.0,23000.0
0.0,0.0,25.0,125.0,,,25000.0
0.0,0.0,27.0,135.0,,,24600.0
0.0,0.0,25.0,0.0,,0.0,25500.0
0.0,0.0,25.0,125.0,,0.0,25000.0
0.0,0.0,28.6,143.0,,,24300.0
0.0,0.0,25.0,125.0,,0.0,24200.0
0.0,0.0,28.6,143.0,,0.0,23700.0
0.0,0.0,28.6,143.0,,0.0,23700.0
0.0,0.0,25.0,125.0,,0.0,25500.0
0.0,0.0,25.0,125.0,,0.0,24200.0
20.0,0.0,0.0,200.0,,,17400.0
0.0,0.0,0.0,0.0,,0.0,22000.0
27.0,21.6,8.11,324.0,,5.4,1700.0
2.66,0.0,0.0,12.0,,0.0,222.0
46.4,8.93,10.7,321.0,,0.0,1680.0
42.9,5.36,7.14,250.0,,0.0,2610.0
35.7,3.57,28.6,286.0,,0.0,1000.0
39.3,3.57,25.0,286.0,,0.0,1390.0
28.6,7.14,3.57,214.0,,0.0,321.0
28.6,3.57,7.14,179.0,,3.6,1140.0
25.0,3.57,14.3,179.0,,0.0,857.0
39.3,3.57,28.6,321.0,,0.0,2290.0
33.3,26.3,,404.0,,8.8,2190.0
35.7,3.57,28.6,286.0,,3.6,2290.0
32.1,5.36,35.7,357.0,,0.0,786.0
42.9,3.57,14.3,286.0,,0.0,1790.0
,,,,,,
35.7,1.79,32.1,286.0,,0.0,1960.0
35.7,3.57,21.4,250.0,,0.0,2180.0
39.3,1.79,21.4,250.0,,0.0,1680.0
42.9,12.5,0.0,286.0,,0.0,232.0
35.7,3.57,25.0,286.0,,0.0,2070.0
39.3,3.57,25.0,286.0,,0.0,1790.0
39.3,1.79,21.4,214.0,,0.0,2250.0
25.0,0.0,39.3,286.0,,0.0,679.0
39.3,5.36,28.6,321.0,,0.0,571.0
41.2,3.92,29.4,314.0,,0.0,1880.0
35.7,5.36,25.0,286.0,,0.0,1860.0
35.7,5.36,50.0,429.0,,0.0,2540.0
35.7,5.36,25.0,286.0,,0.0,1860.0
,,,,,,
35.7,3.57,28.6,286.0,,0.0,1750.0
39.3,0.0,21.4,214.0,,0.0,2250.0
42.9,12.5,0.0,286.0,,0.0,232.0
42.9,3.57,17.9,250.0,,0.0,1460.0
32.1,5.36,39.3,321.0,,0.0,1430.0
51.4,2.86,11.4,286.0,,0.0,2110.0
25.0,3.57,14.3,250.0,,0.0,1000.0
42.9,3.57,21.4,286.0,,0.0,2070.0
39.3,3.57,17.9,250.0,,0.0,964.0
39.3,3.57,21.4,286.0,,0.0,1070.0
46.4,3.57,21.4,286.0,,0.0,1460.0
46.4,3.57,14.3,286.0,,0.0,2110.0
35.4,5.06,0.0,187.0,,0.0,1280.0
39.3,5.36,32.1,321.0,,0.0,1860.0
42.9,12.5,0.0,286.0,,0.0,232.0
32.1,10.7,35.7,368.0,,0.0,1390.0
35.7,1.79,28.6,286.0,,0.0,1320.0
39.3,3.57,17.9,250.0,,0.0,964.0
,,,,,,
39.3,0.0,21.4,214.0,,0.0,2140.0
35.7,5.36,32.1,357.0,,0.0,1610.0
39.3,3.57,14.3,250.0,,0.0,1210.0
42.9,3.57,21.4,286.0,,0.0,1430.0
35.7,5.36,25.0,286.0,,0.0,1860.0
14.3,35.7,35.7,464.0,,7.1,196.0
21.4,3.57,17.9,214.0,,0.0,857.0
35.7,3.57,28.6,286.0,,3.6,2290.0
39.3,3.57,25.0,286.0,,0.0,1540.0
23.3,2.33,6.98,140.0,,0.0,198.0
46.4,3.57,21.4,286.0,,0.0,1500.0
32.1,3.57,14.3,214.0,,0.0,643.0
42.9,5.36,14.3,286.0,,0.0,1500.0
,5.36,32.1,321.0,,0.0,2320.0
60.7,7.14,17.9,,,0.0,2820.0
53.6,5.36,0.0,250.0,,0.0,2250.0
39.3,1.79,3.57,179.0,,,1540.0
32.1,3.57,28.6,286.0,,0.0,1040.0
46.4,14.3,28.6,404.0,,0.0,921.0
39.3,3.57,25.0,286.0,,0.0,1390.0
35.7,5.36,32.1,286.0,,0.0,679.0
27.9,3.49,11.6,163.0,,0.0,767.0
32.1,5.36,28.6,286.0,,0.0,1710.0
30.8,25.6,15.4,410.0,,5.1,1950.0
30.8,25.6,15.4,410.0,,5.1,1950.0
46.4,5.36,17.9,321.0,,0.0,1000.0
28.6,32.1,7.14,429.0,,0.0,1320.0
35.7,3.57,25.0,286.0,,0.0,1930.0
32.1,3.57,21.4,321.0,,0.0,1540.0
46.4,5.36,21.4,321.0,,0.0,929.0
28.6,3.57,3.57,161.0,,0.0,1110.0
17.9,3.57,3.57,125.0,,,786.0
53.1,9.38,3.12,312.0,,,2310.0
46.4,16.1,3.57,357.0,,0.0,2360.0
67.9,3.57,3.57,321.0,,0.0,2500.0
32.1,1.79,35.7,286.0,,0.0,821.0
23.0,9.84,29.5,295.0,,3.3,680.0
39.3,3.57,17.9,250.0,,0.0,964.0
42.9,7.14,7.14,250.0,,0.0,1680.0
42.9,3.57,32.1,321.0,,0.0,714.0
35.7,5.36,25.0,286.0,,0.0,1390.0
35.7,5.36,25.0,286.0,,0.0,1390.0
35.7,5.36,21.4,286.0,,0.0,1500.0
35.7,1.79,25.0,250.0,,0.0,893.0
42.9,3.57,21.4,357.0,,0.0,2320.0
28.6,5.36,42.9,321.0,,0.0,1360.0
32.1,1.79,39.3,321.0,,0.0,1960.0
32.1,1.79,39.3,321.0,,0.0,1960.0
39.3,3.57,32.1,321.0,,3.6,1570.0
28.6,5.36,42.9,321.0,,0.0,1360.0
28.6,5.36,42.9,321.0,,0.0,1360.0
42.9,1.79,28.6,286.0,,3.6,1570.0
42.9,2.38,31.0,310.0,,2.4,1240.0
67.9,21.4,28.6,607.0,,0.0,1960.0
39.3,5.36,7.14,250.0,,0.0,1710.0
32.1,3.57,3.57,179.0,,0.0,2070.0
35.7,3.57,25.0,321.0,,0.0,1640.0
39.3,3.57,28.6,304.0,,0.0,1070.0
35.7,5.36,25.0,286.0,,3.6,2210.0
39.3,5.36,25.0,286.0,,3.6,2210.0
25.0,3.57,14.3,179.0,,0.0,857.0
39.3,3.57,3.57,214.0,,0.0,1860.0
39.3,0.0,21.4,250.0,,0.0,2110.0
30.8,3.85,11.5,192.0,,0.0,2270.0
78.6,10.7,3.57,429.0,,3.6,1000.0
46.4,7.14,21.4,321.0,,0.0,1000.0
46.7,43.3,0.0,600.0,,0.0,1330.0
71.4,7.14,10.7,393.0,,10.7,750.0
46.4,5.36,7.14,250.0,,,1820.0
48.6,2.86,17.1,286.0,,0.0,1740.0
35.7,3.57,17.9,286.0,,0.0,2210.0
42.9,7.14,7.14,250.0,,0.0,1680.0
39.3,3.57,17.9,250.0,,0.0,1180.0
42.9,3.57,21.4,286.0,,3.6,964.0
39.3,3.57,7.14,286.0,,0.0,1320.0
50.0,3.57,14.3,286.0,,0.0,2000.0
35.7,1.79,32.1,286.0,,0.0,2000.0
35.7,1.79,32.1,286.0,,0.0,2000.0
39.3,3.57,21.4,321.0,,0.0,1710.0
35.7,5.36,53.6,393.0,,0.0,1460.0
42.9,7.14,7.14,250.0,,0.0,1680.0
39.3,12.5,17.9,357.0,,0.0,1290.0
35.7,3.57,17.9,286.0,,0.0,2210.0
42.9,3.57,3.57,179.0,,0.0,2040.0
39.3,3.57,21.4,286.0,,0.0,1680.0
39.6,6.25,14.6,292.0,,0.0,2120.0
35.7,1.79,28.6,286.0,,0.0,1860.0
35.7,1.79,28.6,250.0,,0.0,1790.0
42.9,3.57,17.9,286.0,,0.0,2110.0
39.3,3.57,7.14,214.0,,0.0,1320.0
35.7,3.57,21.4,286.0,,0.0,1110.0
50.0,3.57,14.3,286.0,,0.0,2000.0
39.3,3.57,17.9,250.0,,0.0,964.0
28.6,14.3,7.14,250.0,,0.0,1210.0
35.7,3.57,17.9,286.0,,0.0,2210.0
39.3,3.57,21.4,286.0,,0.0,2140.0
35.7,3.57,17.9,286.0,,0.0,2210.0
39.3,3.57,21.4,250.0,,0.0,1460.0
39.3,5.36,21.4,286.0,,0.0,2390.0
33.3,6.67,3.33,200.0,,0.0,1670.0
32.1,3.57,28.6,286.0,,0.0,1790.0
35.7,1.79,28.6,286.0,,0.0,1820.0
39.3,3.57,21.4,286.0,,3.6,1960.0
39.3,3.57,28.6,321.0,,0.0,1540.0
39.3,3.57,21.4,286.0,,0.0,2140.0
37.1,4.29,22.9,286.0,,0.0,2140.0
39.3,3.57,7.14,286.0,,0.0,1320.0
